,,deaths
Overton County,week 22,0
Overton County,week 23,0
Overton County,week 24,7
Overton County,week 25,7
Overton County,week 26,7
Overton County,week 27,7
Overton County,week 28,7
Overton County,week 29,7
Overton County,week 30,7
Overton County,week 31,7
Overton County,week 32,13
Overton County,week 33,14
Overton County,week 34,18
Overton County,week 35,3
Perry County,week 1,0
Perry County,week 2,0
Perry County,week 3,0
Perry County,week 4,0
Perry County,week 5,0
Perry County,week 6,0
Perry County,week 7,0
Perry County,week 8,0
Perry County,week 9,0
Perry County,week 10,0
Perry County,week 11,0
Perry County,week 12,0
Perry County,week 13,0
Perry County,week 14,0
Perry County,week 15,0
Perry County,week 16,0
Perry County,week 17,0
Perry County,week 18,0
Perry County,week 19,0
Perry County,week 20,0
Perry County,week 21,0
Perry County,week 22,0
Perry County,week 23,0
Perry County,week 24,0
Perry County,week 25,0
Perry County,week 26,0
Perry County,week 27,0
Perry County,week 28,0
Perry County,week 29,0
Perry County,week 30,0
Perry County,week 31,0
Perry County,week 32,0
Perry County,week 33,0
Perry County,week 34,0
Perry County,week 35,0
Pickett County,week 1,0
Pickett County,week 2,0
Pickett County,week 3,0
Pickett County,week 4,0
Pickett County,week 5,0
Pickett County,week 6,0
Pickett County,week 7,0
Pickett County,week 8,0
Pickett County,week 9,0
Pickett County,week 10,0
Pickett County,week 11,0
Pickett County,week 12,0
Pickett County,week 13,0
Pickett County,week 14,0
Pickett County,week 15,0
Pickett County,week 16,0
Pickett County,week 17,0
Pickett County,week 18,0
Pickett County,week 19,0
Pickett County,week 20,0
Pickett County,week 21,0
Pickett County,week 22,0
Pickett County,week 23,0
Pickett County,week 24,0
Pickett County,week 25,0
Pickett County,week 26,5
Pickett County,week 27,7
Pickett County,week 28,7
Pickett County,week 29,7
Pickett County,week 30,7
Pickett County,week 31,7
Pickett County,week 32,7
Pickett County,week 33,7
Pickett County,week 34,8
Pickett County,week 35,2
Polk County,week 1,0
Polk County,week 2,0
Polk County,week 3,0
Polk County,week 4,0
Polk County,week 5,0
Polk County,week 6,0
Polk County,week 7,0
Polk County,week 8,0
Polk County,week 9,0
Polk County,week 10,0
Polk County,week 11,0
Polk County,week 12,0
Polk County,week 13,0
Polk County,week 14,0
Polk County,week 15,0
Polk County,week 16,0
Polk County,week 17,0
Polk County,week 18,0
Polk County,week 19,0
Polk County,week 20,0
Polk County,week 21,0
Polk County,week 22,0
Polk County,week 23,0
Polk County,week 24,0
Polk County,week 25,0
Polk County,week 26,0
Polk County,week 27,0
Polk County,week 28,8
Polk County,week 29,21
Polk County,week 30,47
Polk County,week 31,70
Polk County,week 32,70
Polk County,week 33,72
Polk County,week 34,77
Polk County,week 35,11
Putnam County,week 1,0
Putnam County,week 2,0
Putnam County,week 3,0
Putnam County,week 4,0
Putnam County,week 5,0
Putnam County,week 6,0
Putnam County,week 7,0
Putnam County,week 8,0
Putnam County,week 9,0
Putnam County,week 10,0
Putnam County,week 11,0
Putnam County,week 12,0
Putnam County,week 13,14
Putnam County,week 14,32
Putnam County,week 15,35
Putnam County,week 16,35
Putnam County,week 17,35
Putnam County,week 18,35
Putnam County,week 19,35
Putnam County,week 20,42
Putnam County,week 21,42
Putnam County,week 22,47
Putnam County,week 23,49
Putnam County,week 24,49
Putnam County,week 25,49
Putnam County,week 26,50
Putnam County,week 27,70
Putnam County,week 28,91
Putnam County,week 29,118
Putnam County,week 30,139
Putnam County,week 31,160
Putnam County,week 32,197
Putnam County,week 33,212
Putnam County,week 34,246
Putnam County,week 35,36
Rhea County,week 1,0
Rhea County,week 2,0
Rhea County,week 3,0
Rhea County,week 4,0
Rhea County,week 5,0
Rhea County,week 6,0
Rhea County,week 7,0
Rhea County,week 8,0
Rhea County,week 9,0
Rhea County,week 10,0
Rhea County,week 11,0
Rhea County,week 12,0
Rhea County,week 13,0
Rhea County,week 14,0
Rhea County,week 15,0
Rhea County,week 16,0
Rhea County,week 17,0
Rhea County,week 18,0
Rhea County,week 19,0
Rhea County,week 20,0
Rhea County,week 21,0
Rhea County,week 22,0
Rhea County,week 23,0
Rhea County,week 24,0
Rhea County,week 25,0
Rhea County,week 26,0
Rhea County,week 27,7
Rhea County,week 28,7
Rhea County,week 29,11
Rhea County,week 30,14
Rhea County,week 31,14
Rhea County,week 32,23
Rhea County,week 33,35
Rhea County,week 34,53
Rhea County,week 35,11
Roane County,week 1,0
Roane County,week 2,0
Roane County,week 3,0
Roane County,week 4,0
Roane County,week 5,0
Roane County,week 6,0
Roane County,week 7,0
Roane County,week 8,0
Roane County,week 9,0
Roane County,week 10,0
Roane County,week 11,0
Roane County,week 12,0
Roane County,week 13,0
Roane County,week 14,0
Roane County,week 15,0
Roane County,week 16,0
Roane County,week 17,0
Roane County,week 18,0
Roane County,week 19,0
Roane County,week 20,0
Roane County,week 21,0
Roane County,week 22,0
Roane County,week 23,0
Roane County,week 24,0
Roane County,week 25,0
Roane County,week 26,0
Roane County,week 27,4
Roane County,week 28,9
Roane County,week 29,14
Roane County,week 30,14
Roane County,week 31,14
Roane County,week 32,14
Roane County,week 33,14
Roane County,week 34,24
Roane County,week 35,3
Robertson County,week 1,0
Robertson County,week 2,0
Robertson County,week 3,0
Robertson County,week 4,0
Robertson County,week 5,0
Robertson County,week 6,0
Robertson County,week 7,0
Robertson County,week 8,0
Robertson County,week 9,0
Robertson County,week 10,0
Robertson County,week 11,0
Robertson County,week 12,0
Robertson County,week 13,0
Robertson County,week 14,0
Robertson County,week 15,0
Robertson County,week 16,0
Robertson County,week 17,0
Robertson County,week 18,3
Robertson County,week 19,21
Robertson County,week 20,40
Robertson County,week 21,57
Robertson County,week 22,65
Robertson County,week 23,75
Robertson County,week 24,77
Robertson County,week 25,89
Robertson County,week 26,98
Robertson County,week 27,111
Robertson County,week 28,116
Robertson County,week 29,135
Robertson County,week 30,147
Robertson County,week 31,171
Robertson County,week 32,181
Robertson County,week 33,205
Robertson County,week 34,219
Robertson County,week 35,33
Rutherford County,week 1,0
Rutherford County,week 2,0
Rutherford County,week 3,0
Rutherford County,week 4,0
Rutherford County,week 5,0
Rutherford County,week 6,0
Rutherford County,week 7,0
Rutherford County,week 8,0
Rutherford County,week 9,0
Rutherford County,week 10,0
Rutherford County,week 11,17
Rutherford County,week 12,39
Rutherford County,week 13,44
Rutherford County,week 14,56
Rutherford County,week 15,78
Rutherford County,week 16,102
Rutherford County,week 17,133
Rutherford County,week 18,147
Rutherford County,week 19,162
Rutherford County,week 20,201
Rutherford County,week 21,209
Rutherford County,week 22,224
Rutherford County,week 23,237
Rutherford County,week 24,246
Rutherford County,week 25,270
Rutherford County,week 26,286
Rutherford County,week 27,323
Rutherford County,week 28,357
Rutherford County,week 29,377
Rutherford County,week 30,405
Rutherford County,week 31,446
Rutherford County,week 32,480
Rutherford County,week 33,540
Rutherford County,week 34,582
Rutherford County,week 35,85
Scott County,week 1,0
Scott County,week 2,0
Scott County,week 3,0
Scott County,week 4,0
Scott County,week 5,0
Scott County,week 6,0
Scott County,week 7,0
Scott County,week 8,0
Scott County,week 9,0
Scott County,week 10,0
Scott County,week 11,0
Scott County,week 12,0
Scott County,week 13,0
Scott County,week 14,0
Scott County,week 15,0
Scott County,week 16,0
Scott County,week 17,0
Scott County,week 18,0
Scott County,week 19,0
Scott County,week 20,0
Scott County,week 21,0
Scott County,week 22,0
Scott County,week 23,0
Scott County,week 24,0
Scott County,week 25,0
Scott County,week 26,0
Scott County,week 27,0
Scott County,week 28,0
Scott County,week 29,1
Scott County,week 30,14
Scott County,week 31,14
Scott County,week 32,14
Scott County,week 33,14
Scott County,week 34,14
Scott County,week 35,2
Sequatchie County,week 1,0
Sequatchie County,week 2,0
Sequatchie County,week 3,0
Sequatchie County,week 4,0
Sequatchie County,week 5,0
Sequatchie County,week 6,0
Sequatchie County,week 7,0
Sequatchie County,week 8,0
Sequatchie County,week 9,0
Sequatchie County,week 10,0
Sequatchie County,week 11,0
Sequatchie County,week 12,0
Sequatchie County,week 13,0
Sequatchie County,week 14,0
Sequatchie County,week 15,0
Sequatchie County,week 16,0
Sequatchie County,week 17,0
Sequatchie County,week 18,0
Sequatchie County,week 19,0
Sequatchie County,week 20,0
Sequatchie County,week 21,0
Sequatchie County,week 22,0
Sequatchie County,week 23,0
Sequatchie County,week 24,0
Sequatchie County,week 25,0
Sequatchie County,week 26,0
Sequatchie County,week 27,0
Sequatchie County,week 28,0
Sequatchie County,week 29,1
Sequatchie County,week 30,7
Sequatchie County,week 31,7
Sequatchie County,week 32,7
Sequatchie County,week 33,13
Sequatchie County,week 34,14
Sequatchie County,week 35,3
Sevier County,week 1,0
Sevier County,week 2,0
Sevier County,week 3,0
Sevier County,week 4,0
Sevier County,week 5,0
Sevier County,week 6,0
Sevier County,week 7,0
Sevier County,week 8,0
Sevier County,week 9,0
Sevier County,week 10,0
Sevier County,week 11,0
Sevier County,week 12,0
Sevier County,week 13,5
Sevier County,week 14,7
Sevier County,week 15,8
Sevier County,week 16,14
Sevier County,week 17,14
Sevier County,week 18,14
Sevier County,week 19,14
Sevier County,week 20,14
Sevier County,week 21,14
Sevier County,week 22,21
Sevier County,week 23,21
Sevier County,week 24,21
Sevier County,week 25,23
Sevier County,week 26,28
Sevier County,week 27,28
Sevier County,week 28,35
Sevier County,week 29,49
Sevier County,week 30,65
Sevier County,week 31,76
Sevier County,week 32,81
Sevier County,week 33,90
Sevier County,week 34,91
Sevier County,week 35,13
Shelby County,week 1,0
Shelby County,week 2,0
Shelby County,week 3,0
Shelby County,week 4,0
Shelby County,week 5,0
Shelby County,week 6,0
Shelby County,week 7,0
Shelby County,week 8,0
Shelby County,week 9,0
Shelby County,week 10,3
Shelby County,week 11,59
Shelby County,week 12,144
Shelby County,week 13,240
Shelby County,week 14,304
Shelby County,week 15,370
Shelby County,week 16,474
Shelby County,week 17,581
Shelby County,week 18,649
Shelby County,week 19,774
Shelby County,week 20,896
Shelby County,week 21,1029
Shelby County,week 22,1129
Shelby County,week 23,1268
Shelby County,week 24,1386
Shelby County,week 25,1541
Shelby County,week 26,1684
Shelby County,week 27,1836
Shelby County,week 28,1977
Shelby County,week 29,2126
Shelby County,week 30,2279
Shelby County,week 31,2519
Shelby County,week 32,2668
Shelby County,week 33,2790
Shelby County,week 34,2944
Shelby County,week 35,440
Smith County,week 1,0
Smith County,week 2,0
Smith County,week 3,0
Smith County,week 4,0
Smith County,week 5,0
Smith County,week 6,0
Smith County,week 7,0
Smith County,week 8,0
Smith County,week 9,0
Smith County,week 10,0
Smith County,week 11,0
Smith County,week 12,0
Smith County,week 13,7
Smith County,week 14,7
Smith County,week 15,7
Smith County,week 16,7
Smith County,week 17,7
Smith County,week 18,7
Smith County,week 19,7
Smith County,week 20,7
Smith County,week 21,7
Smith County,week 22,7
Smith County,week 23,7
Smith County,week 24,7
Smith County,week 25,14
Smith County,week 26,14
Smith County,week 27,14
Smith County,week 28,19
Smith County,week 29,27
Smith County,week 30,28
Smith County,week 31,52
Smith County,week 32,56
Smith County,week 33,57
Smith County,week 34,67
Smith County,week 35,10
Stewart County,week 1,0
Stewart County,week 2,0
Stewart County,week 3,0
Stewart County,week 4,0
Stewart County,week 5,0
Stewart County,week 6,0
Stewart County,week 7,0
Stewart County,week 8,0
Stewart County,week 9,0
Stewart County,week 10,0
Stewart County,week 11,0
Stewart County,week 12,0
Stewart County,week 13,0
Stewart County,week 14,0
Stewart County,week 15,0
Stewart County,week 16,0
Stewart County,week 17,0
Stewart County,week 18,0
Stewart County,week 19,0
Stewart County,week 20,0
Stewart County,week 21,0
Stewart County,week 22,0
Stewart County,week 23,0
Stewart County,week 24,0
Stewart County,week 25,0
Stewart County,week 26,0
Stewart County,week 27,0
Stewart County,week 28,0
Stewart County,week 29,0
Stewart County,week 30,0
Stewart County,week 31,0
Stewart County,week 32,0
Stewart County,week 33,1
Stewart County,week 34,13
Stewart County,week 35,2
Sullivan County,week 1,0
Sullivan County,week 2,0
Sullivan County,week 3,0
Sullivan County,week 4,0
Sullivan County,week 5,0
Sullivan County,week 6,0
Sullivan County,week 7,0
Sullivan County,week 8,0
Sullivan County,week 9,0
Sullivan County,week 10,0
Sullivan County,week 11,6
Sullivan County,week 12,7
Sullivan County,week 13,7
Sullivan County,week 14,7
Sullivan County,week 15,7
Sullivan County,week 16,8
Sullivan County,week 17,14
Sullivan County,week 18,14
Sullivan County,week 19,14
Sullivan County,week 20,14
Sullivan County,week 21,14
Sullivan County,week 22,14
Sullivan County,week 23,14
Sullivan County,week 24,14
Sullivan County,week 25,24
Sullivan County,week 26,39
Sullivan County,week 27,42
Sullivan County,week 28,57
Sullivan County,week 29,92
Sullivan County,week 30,115
Sullivan County,week 31,151
Sullivan County,week 32,172
Sullivan County,week 33,183
Sullivan County,week 34,210
Sullivan County,week 35,31
Sumner County,week 1,0
Sumner County,week 2,0
Sumner County,week 3,0
Sumner County,week 4,0
Sumner County,week 5,0
Sumner County,week 6,0
Sumner County,week 7,0
Sumner County,week 8,0
Sumner County,week 9,0
Sumner County,week 10,9
Sumner County,week 11,72
Sumner County,week 12,156
Sumner County,week 13,206
Sumner County,week 14,232
Sumner County,week 15,263
Sumner County,week 16,267
Sumner County,week 17,286
Sumner County,week 18,305
Sumner County,week 19,315
Sumner County,week 20,322
Sumner County,week 21,333
Sumner County,week 22,342
Sumner County,week 23,358
Sumner County,week 24,365
Sumner County,week 25,392
Sumner County,week 26,414
Sumner County,week 27,464
Sumner County,week 28,483
Sumner County,week 29,504
Sumner County,week 30,523
Sumner County,week 31,568
Sumner County,week 32,599
Sumner County,week 33,607
Sumner County,week 34,632
Sumner County,week 35,92
Tipton County,week 1,0
Tipton County,week 2,0
Tipton County,week 3,0
Tipton County,week 4,0
Tipton County,week 5,0
Tipton County,week 6,0
Tipton County,week 7,0
Tipton County,week 8,0
Tipton County,week 9,0
Tipton County,week 10,0
Tipton County,week 11,0
Tipton County,week 12,0
Tipton County,week 13,0
Tipton County,week 14,0
Tipton County,week 15,2
Tipton County,week 16,14
Tipton County,week 17,14
Tipton County,week 18,17
Tipton County,week 19,21
Tipton County,week 20,21
Tipton County,week 21,21
Tipton County,week 22,28
Tipton County,week 23,28
Tipton County,week 24,34
Tipton County,week 25,45
Tipton County,week 26,54
Tipton County,week 27,56
Tipton County,week 28,63
Tipton County,week 29,66
Tipton County,week 30,82
Tipton County,week 31,90
Tipton County,week 32,103
Tipton County,week 33,105
Tipton County,week 34,110
Tipton County,week 35,17
Trousdale County,week 1,0
Trousdale County,week 2,0
Trousdale County,week 3,0
Trousdale County,week 4,0
Trousdale County,week 5,0
Trousdale County,week 6,0
Trousdale County,week 7,0
Trousdale County,week 8,0
Trousdale County,week 9,0
Trousdale County,week 10,0
Trousdale County,week 11,7
Trousdale County,week 12,7
Trousdale County,week 13,7
Trousdale County,week 14,7
Trousdale County,week 15,8
Trousdale County,week 16,15
Trousdale County,week 17,26
Trousdale County,week 18,28
Trousdale County,week 19,28
Trousdale County,week 20,28
Trousdale County,week 21,28
Trousdale County,week 22,34
Trousdale County,week 23,35
Trousdale County,week 24,35
Trousdale County,week 25,35
Trousdale County,week 26,41
Trousdale County,week 27,42
Trousdale County,week 28,42
Trousdale County,week 29,42
Trousdale County,week 30,42
Trousdale County,week 31,42
Trousdale County,week 32,42
Trousdale County,week 33,47
Trousdale County,week 34,49
Trousdale County,week 35,7
Unicoi County,week 1,0
Unicoi County,week 2,0
Unicoi County,week 3,0
Unicoi County,week 4,0
Unicoi County,week 5,0
Unicoi County,week 6,0
Unicoi County,week 7,0
Unicoi County,week 8,0
Unicoi County,week 9,0
Unicoi County,week 10,0
Unicoi County,week 11,0
Unicoi County,week 12,0
Unicoi County,week 13,0
Unicoi County,week 14,0
Unicoi County,week 15,0
Unicoi County,week 16,0
Unicoi County,week 17,0
Unicoi County,week 18,0
Unicoi County,week 19,0
Unicoi County,week 20,0
Unicoi County,week 21,0
Unicoi County,week 22,0
Unicoi County,week 23,0
Unicoi County,week 24,0
Unicoi County,week 25,0
Unicoi County,week 26,0
Unicoi County,week 27,0
Unicoi County,week 28,0
Unicoi County,week 29,0
Unicoi County,week 30,0
Unicoi County,week 31,5
Unicoi County,week 32,7
Unicoi County,week 33,7
Unicoi County,week 34,7
Unicoi County,week 35,1
Union County,week 1,0
Union County,week 2,0
Union County,week 3,0
Union County,week 4,0
Union County,week 5,0
Union County,week 6,0
Union County,week 7,0
Union County,week 8,0
Union County,week 9,0
Union County,week 10,0
Union County,week 11,0
Union County,week 12,0
Union County,week 13,0
Union County,week 14,0
Union County,week 15,0
Union County,week 16,0
Union County,week 17,0
Union County,week 18,0
Union County,week 19,0
Union County,week 20,0
Union County,week 21,0
Union County,week 22,0
Union County,week 23,0
Union County,week 24,0
Union County,week 25,0
Union County,week 26,0
Union County,week 27,0
Union County,week 28,0
Union County,week 29,0
Union County,week 30,0
Union County,week 31,2
Union County,week 32,7
Union County,week 33,7
Union County,week 34,7
Union County,week 35,1
Van Buren County,week 1,0
Van Buren County,week 2,0
Van Buren County,week 3,0
Van Buren County,week 4,0
Van Buren County,week 5,0
Van Buren County,week 6,0
Van Buren County,week 7,0
Van Buren County,week 8,0
Van Buren County,week 9,0
Van Buren County,week 10,0
Van Buren County,week 11,0
Van Buren County,week 12,0
Van Buren County,week 13,0
Van Buren County,week 14,0
Van Buren County,week 15,0
Van Buren County,week 16,0
Van Buren County,week 17,0
Van Buren County,week 18,0
Van Buren County,week 19,0
Van Buren County,week 20,0
Van Buren County,week 21,0
Van Buren County,week 22,0
Van Buren County,week 23,0
Van Buren County,week 24,0
Van Buren County,week 25,0
Van Buren County,week 26,0
Van Buren County,week 27,0
Van Buren County,week 28,0
Van Buren County,week 29,0
Van Buren County,week 30,0
Van Buren County,week 31,0
Van Buren County,week 32,0
Van Buren County,week 33,0
Van Buren County,week 34,0
Van Buren County,week 35,0
Warren County,week 1,0
Warren County,week 2,0
Warren County,week 3,0
Warren County,week 4,0
Warren County,week 5,0
Warren County,week 6,0
Warren County,week 7,0
Warren County,week 8,0
Warren County,week 9,0
Warren County,week 10,0
Warren County,week 11,0
Warren County,week 12,0
Warren County,week 13,0
Warren County,week 14,0
Warren County,week 15,0
Warren County,week 16,0
Warren County,week 17,0
Warren County,week 18,0
Warren County,week 19,0
Warren County,week 20,0
Warren County,week 21,0
Warren County,week 22,0
Warren County,week 23,0
Warren County,week 24,0
Warren County,week 25,0
Warren County,week 26,16
Warren County,week 27,21
Warren County,week 28,26
Warren County,week 29,28
Warren County,week 30,35
Warren County,week 31,46
Warren County,week 32,49
Warren County,week 33,49
Warren County,week 34,53
Warren County,week 35,8
Washington County,week 1,0
Washington County,week 2,0
Washington County,week 3,0
Washington County,week 4,0
Washington County,week 5,0
Washington County,week 6,0
Washington County,week 7,0
Washington County,week 8,0
Washington County,week 9,0
Washington County,week 10,0
Washington County,week 11,0
Washington County,week 12,0
Washington County,week 13,0
Washington County,week 14,0
Washington County,week 15,0
Washington County,week 16,0
Washington County,week 17,0
Washington County,week 18,0
Washington County,week 19,0
Washington County,week 20,0
Washington County,week 21,0
Washington County,week 22,0
Washington County,week 23,0
Washington County,week 24,0
Washington County,week 25,0
Washington County,week 26,0
Washington County,week 27,0
Washington County,week 28,14
Washington County,week 29,14
Washington County,week 30,15
Washington County,week 31,41
Washington County,week 32,80
Washington County,week 33,96
Washington County,week 34,153
Washington County,week 35,27
Wayne County,week 1,0
Wayne County,week 2,0
Wayne County,week 3,0
Wayne County,week 4,0
Wayne County,week 5,0
Wayne County,week 6,0
Wayne County,week 7,0
Wayne County,week 8,0
Wayne County,week 9,0
Wayne County,week 10,0
Wayne County,week 11,0
Wayne County,week 12,0
Wayne County,week 13,0
Wayne County,week 14,0
Wayne County,week 15,0
Wayne County,week 16,0
Wayne County,week 17,0
Wayne County,week 18,0
Wayne County,week 19,0
Wayne County,week 20,0
Wayne County,week 21,0
Wayne County,week 22,0
Wayne County,week 23,0
Wayne County,week 24,0
Wayne County,week 25,0
Wayne County,week 26,0
Wayne County,week 27,5
Wayne County,week 28,7
Wayne County,week 29,14
Wayne County,week 30,14
Wayne County,week 31,14
Wayne County,week 32,14
Wayne County,week 33,14
Wayne County,week 34,28
Wayne County,week 35,5
Weakley County,week 1,0
Weakley County,week 2,0
Weakley County,week 3,0
Weakley County,week 4,0
Weakley County,week 5,0
Weakley County,week 6,0
Weakley County,week 7,0
Weakley County,week 8,0
Weakley County,week 9,0
Weakley County,week 10,0
Weakley County,week 11,0
Weakley County,week 12,0
Weakley County,week 13,0
Weakley County,week 14,0
Weakley County,week 15,0
Weakley County,week 16,0
Weakley County,week 17,0
Weakley County,week 18,0
Weakley County,week 19,0
Weakley County,week 20,0
Weakley County,week 21,0
Weakley County,week 22,0
Weakley County,week 23,7
Weakley County,week 24,7
Weakley County,week 25,7
Weakley County,week 26,7
Weakley County,week 27,9
Weakley County,week 28,19
Weakley County,week 29,26
Weakley County,week 30,36
Weakley County,week 31,55
Weakley County,week 32,85
Weakley County,week 33,95
Weakley County,week 34,104
Weakley County,week 35,17
White County,week 1,0
White County,week 2,0
White County,week 3,0
White County,week 4,0
White County,week 5,0
White County,week 6,0
White County,week 7,0
White County,week 8,0
White County,week 9,0
White County,week 10,0
White County,week 11,0
White County,week 12,0
White County,week 13,0
White County,week 14,0
White County,week 15,0
White County,week 16,0
White County,week 17,0
White County,week 18,0
White County,week 19,0
White County,week 20,0
White County,week 21,6
White County,week 22,18
White County,week 23,21
White County,week 24,21
White County,week 25,21
White County,week 26,21
White County,week 27,21
White County,week 28,21
White County,week 29,33
White County,week 30,38
White County,week 31,47
White County,week 32,49
White County,week 33,49
White County,week 34,55
White County,week 35,8
Williamson County,week 1,0
Williamson County,week 2,0
Williamson County,week 3,0
Williamson County,week 4,0
Williamson County,week 5,0
Williamson County,week 6,0
Williamson County,week 7,0
Williamson County,week 8,0
Williamson County,week 9,0
Williamson County,week 10,0
Williamson County,week 11,15
Williamson County,week 12,27
Williamson County,week 13,39
Williamson County,week 14,48
Williamson County,week 15,63
Williamson County,week 16,70
Williamson County,week 17,70
Williamson County,week 18,70
Williamson County,week 19,71
Williamson County,week 20,77
Williamson County,week 21,82
Williamson County,week 22,88
Williamson County,week 23,98
Williamson County,week 24,102
Williamson County,week 25,110
Williamson County,week 26,126
Williamson County,week 27,145
Williamson County,week 28,154
Williamson County,week 29,172
Williamson County,week 30,179
Williamson County,week 31,187
Williamson County,week 32,193
Williamson County,week 33,211
Williamson County,week 34,240
Williamson County,week 35,35
Wilson County,week 1,0
Wilson County,week 2,0
Wilson County,week 3,0
Wilson County,week 4,0
Wilson County,week 5,0
Wilson County,week 6,0
Wilson County,week 7,0
Wilson County,week 8,0
Wilson County,week 9,0
Wilson County,week 10,0
Wilson County,week 11,0
Wilson County,week 12,6
Wilson County,week 13,7
Wilson County,week 14,15
Wilson County,week 15,33
Wilson County,week 16,45
Wilson County,week 17,56
Wilson County,week 18,56
Wilson County,week 19,56
Wilson County,week 20,61
Wilson County,week 21,83
Wilson County,week 22,102
Wilson County,week 23,111
Wilson County,week 24,119
Wilson County,week 25,119
Wilson County,week 26,129
Wilson County,week 27,139
Wilson County,week 28,143
Wilson County,week 29,161
Wilson County,week 30,167
Wilson County,week 31,199
Wilson County,week 32,217
Wilson County,week 33,217
Wilson County,week 34,247
Wilson County,week 35,37
