,,cases
Schuylkill County,week 3,0
Schuylkill County,week 4,0
Schuylkill County,week 5,0
Schuylkill County,week 6,0
Schuylkill County,week 7,0
Schuylkill County,week 8,0
Schuylkill County,week 9,0
Schuylkill County,week 10,0
Schuylkill County,week 11,0
Schuylkill County,week 12,10
Schuylkill County,week 13,30
Schuylkill County,week 14,35
Schuylkill County,week 15,45
Schuylkill County,week 16,85
Schuylkill County,week 17,114
Schuylkill County,week 18,179
Schuylkill County,week 19,229
Schuylkill County,week 20,268
Schuylkill County,week 21,299
Schuylkill County,week 22,301
Schuylkill County,week 23,306
Schuylkill County,week 24,310
Schuylkill County,week 25,330
Schuylkill County,week 26,336
Schuylkill County,week 27,343
Schuylkill County,week 28,343
Schuylkill County,week 29,353
Schuylkill County,week 30,357
Schuylkill County,week 31,357
Schuylkill County,week 32,357
Schuylkill County,week 33,357
Schuylkill County,week 34,359
Schuylkill County,week 35,364
Schuylkill County,week 36,364
Schuylkill County,week 37,387
Schuylkill County,week 38,435
Schuylkill County,week 39,498
Schuylkill County,week 40,582
Schuylkill County,week 41,661
Schuylkill County,week 42,789
Schuylkill County,week 43,127
Snyder County,week 1,0
Snyder County,week 2,0
Snyder County,week 3,0
Snyder County,week 4,0
Snyder County,week 5,0
Snyder County,week 6,0
Snyder County,week 7,0
Snyder County,week 8,0
Snyder County,week 9,0
Snyder County,week 10,1
Snyder County,week 11,7
Snyder County,week 12,7
Snyder County,week 13,7
Snyder County,week 14,7
Snyder County,week 15,7
Snyder County,week 16,7
Snyder County,week 17,7
Snyder County,week 18,7
Snyder County,week 19,7
Snyder County,week 20,7
Snyder County,week 21,7
Snyder County,week 22,7
Snyder County,week 23,14
Snyder County,week 24,14
Snyder County,week 25,14
Snyder County,week 26,14
Snyder County,week 27,14
Snyder County,week 28,14
Snyder County,week 29,14
Snyder County,week 30,14
Snyder County,week 31,14
Snyder County,week 32,14
Snyder County,week 33,20
Snyder County,week 34,21
Snyder County,week 35,23
Snyder County,week 36,29
Snyder County,week 37,53
Snyder County,week 38,73
Snyder County,week 39,90
Snyder County,week 40,116
Snyder County,week 41,124
Snyder County,week 42,126
Snyder County,week 43,18
Somerset County,week 1,0
Somerset County,week 2,0
Somerset County,week 3,0
Somerset County,week 4,0
Somerset County,week 5,0
Somerset County,week 6,0
Somerset County,week 7,0
Somerset County,week 8,0
Somerset County,week 9,0
Somerset County,week 10,0
Somerset County,week 11,0
Somerset County,week 12,0
Somerset County,week 13,0
Somerset County,week 14,0
Somerset County,week 15,0
Somerset County,week 16,0
Somerset County,week 17,0
Somerset County,week 18,0
Somerset County,week 19,5
Somerset County,week 20,7
Somerset County,week 21,7
Somerset County,week 22,7
Somerset County,week 23,7
Somerset County,week 24,7
Somerset County,week 25,7
Somerset County,week 26,7
Somerset County,week 27,12
Somerset County,week 28,15
Somerset County,week 29,21
Somerset County,week 30,21
Somerset County,week 31,21
Somerset County,week 32,21
Somerset County,week 33,21
Somerset County,week 34,21
Somerset County,week 35,21
Somerset County,week 36,21
Somerset County,week 37,21
Somerset County,week 38,21
Somerset County,week 39,21
Somerset County,week 40,21
Somerset County,week 41,21
Somerset County,week 42,22
Somerset County,week 43,4
Sullivan County,week 1,0
Sullivan County,week 2,0
Sullivan County,week 3,0
Sullivan County,week 4,0
Sullivan County,week 5,0
Sullivan County,week 6,0
Sullivan County,week 7,0
Sullivan County,week 8,0
Sullivan County,week 9,0
Sullivan County,week 10,0
Sullivan County,week 11,0
Sullivan County,week 12,0
Sullivan County,week 13,0
Sullivan County,week 14,0
Sullivan County,week 15,0
Sullivan County,week 16,0
Sullivan County,week 17,0
Sullivan County,week 18,0
Sullivan County,week 19,0
Sullivan County,week 20,0
Sullivan County,week 21,0
Sullivan County,week 22,0
Sullivan County,week 23,0
Sullivan County,week 24,0
Sullivan County,week 25,0
Sullivan County,week 26,0
Sullivan County,week 27,0
Sullivan County,week 28,0
Sullivan County,week 29,0
Sullivan County,week 30,0
Sullivan County,week 31,0
Sullivan County,week 32,0
Sullivan County,week 33,0
Sullivan County,week 34,0
Sullivan County,week 35,0
Sullivan County,week 36,0
Sullivan County,week 37,0
Sullivan County,week 38,0
Sullivan County,week 39,7
Sullivan County,week 40,7
Sullivan County,week 41,7
Sullivan County,week 42,7
Sullivan County,week 43,1
Susquehanna County,week 1,0
Susquehanna County,week 2,0
Susquehanna County,week 3,0
Susquehanna County,week 4,0
Susquehanna County,week 5,0
Susquehanna County,week 6,0
Susquehanna County,week 7,0
Susquehanna County,week 8,0
Susquehanna County,week 9,0
Susquehanna County,week 10,0
Susquehanna County,week 11,0
Susquehanna County,week 12,6
Susquehanna County,week 13,15
Susquehanna County,week 14,28
Susquehanna County,week 15,62
Susquehanna County,week 16,87
Susquehanna County,week 17,99
Susquehanna County,week 18,105
Susquehanna County,week 19,105
Susquehanna County,week 20,110
Susquehanna County,week 21,118
Susquehanna County,week 22,136
Susquehanna County,week 23,154
Susquehanna County,week 24,169
Susquehanna County,week 25,175
Susquehanna County,week 26,182
Susquehanna County,week 27,182
Susquehanna County,week 28,183
Susquehanna County,week 29,189
Susquehanna County,week 30,189
Susquehanna County,week 31,189
Susquehanna County,week 32,189
Susquehanna County,week 33,193
Susquehanna County,week 34,196
Susquehanna County,week 35,196
Susquehanna County,week 36,196
Susquehanna County,week 37,196
Susquehanna County,week 38,196
Susquehanna County,week 39,196
Susquehanna County,week 40,196
Susquehanna County,week 41,196
Susquehanna County,week 42,203
Susquehanna County,week 43,29
Tioga County,week 1,0
Tioga County,week 2,0
Tioga County,week 3,0
Tioga County,week 4,0
Tioga County,week 5,0
Tioga County,week 6,0
Tioga County,week 7,0
Tioga County,week 8,0
Tioga County,week 9,0
Tioga County,week 10,0
Tioga County,week 11,0
Tioga County,week 12,4
Tioga County,week 13,7
Tioga County,week 14,7
Tioga County,week 15,7
Tioga County,week 16,7
Tioga County,week 17,9
Tioga County,week 18,14
Tioga County,week 19,14
Tioga County,week 20,14
Tioga County,week 21,14
Tioga County,week 22,14
Tioga County,week 23,14
Tioga County,week 24,14
Tioga County,week 25,14
Tioga County,week 26,14
Tioga County,week 27,14
Tioga County,week 28,15
Tioga County,week 29,21
Tioga County,week 30,21
Tioga County,week 31,21
Tioga County,week 32,21
Tioga County,week 33,21
Tioga County,week 34,21
Tioga County,week 35,21
Tioga County,week 36,21
Tioga County,week 37,21
Tioga County,week 38,21
Tioga County,week 39,21
Tioga County,week 40,21
Tioga County,week 41,21
Tioga County,week 42,28
Tioga County,week 43,5
Union County,week 1,0
Union County,week 2,0
Union County,week 3,0
Union County,week 4,0
Union County,week 5,0
Union County,week 6,0
Union County,week 7,0
Union County,week 8,0
Union County,week 9,0
Union County,week 10,0
Union County,week 11,0
Union County,week 12,0
Union County,week 13,0
Union County,week 14,0
Union County,week 15,1
Union County,week 16,7
Union County,week 17,7
Union County,week 18,7
Union County,week 19,7
Union County,week 20,11
Union County,week 21,14
Union County,week 22,14
Union County,week 23,14
Union County,week 24,14
Union County,week 25,14
Union County,week 26,14
Union County,week 27,14
Union County,week 28,14
Union County,week 29,14
Union County,week 30,14
Union County,week 31,23
Union County,week 32,30
Union County,week 33,42
Union County,week 34,42
Union County,week 35,42
Union County,week 36,42
Union County,week 37,43
Union County,week 38,49
Union County,week 39,50
Union County,week 40,70
Union County,week 41,77
Union County,week 42,77
Union County,week 43,11
Venango County,week 1,0
Venango County,week 2,0
Venango County,week 3,0
Venango County,week 4,0
Venango County,week 5,0
Venango County,week 6,0
Venango County,week 7,0
Venango County,week 8,0
Venango County,week 9,0
Venango County,week 10,0
Venango County,week 11,0
Venango County,week 12,0
Venango County,week 13,0
Venango County,week 14,0
Venango County,week 15,0
Venango County,week 16,0
Venango County,week 17,0
Venango County,week 18,0
Venango County,week 19,0
Venango County,week 20,0
Venango County,week 21,0
Venango County,week 22,0
Venango County,week 23,0
Venango County,week 24,0
Venango County,week 25,0
Venango County,week 26,0
Venango County,week 27,0
Venango County,week 28,0
Venango County,week 29,0
Venango County,week 30,0
Venango County,week 31,4
Venango County,week 32,7
Venango County,week 33,7
Venango County,week 34,7
Venango County,week 35,7
Venango County,week 36,7
Venango County,week 37,7
Venango County,week 38,7
Venango County,week 39,7
Venango County,week 40,7
Venango County,week 41,7
Venango County,week 42,7
Venango County,week 43,1
Warren County,week 1,0
Warren County,week 2,0
Warren County,week 3,0
Warren County,week 4,0
Warren County,week 5,0
Warren County,week 6,0
Warren County,week 7,0
Warren County,week 8,0
Warren County,week 9,0
Warren County,week 10,0
Warren County,week 11,0
Warren County,week 12,0
Warren County,week 13,0
Warren County,week 14,0
Warren County,week 15,0
Warren County,week 16,0
Warren County,week 17,0
Warren County,week 18,0
Warren County,week 19,0
Warren County,week 20,0
Warren County,week 21,0
Warren County,week 22,0
Warren County,week 23,0
Warren County,week 24,6
Warren County,week 25,7
Warren County,week 26,7
Warren County,week 27,7
Warren County,week 28,7
Warren County,week 29,7
Warren County,week 30,7
Warren County,week 31,7
Warren County,week 32,7
Warren County,week 33,7
Warren County,week 34,7
Warren County,week 35,7
Warren County,week 36,7
Warren County,week 37,7
Warren County,week 38,7
Warren County,week 39,7
Warren County,week 40,7
Warren County,week 41,7
Warren County,week 42,7
Warren County,week 43,1
Washington County,week 1,0
Washington County,week 2,0
Washington County,week 3,0
Washington County,week 4,0
Washington County,week 5,0
Washington County,week 6,0
Washington County,week 7,0
Washington County,week 8,0
Washington County,week 9,0
Washington County,week 10,0
Washington County,week 11,0
Washington County,week 12,1
Washington County,week 13,11
Washington County,week 14,14
Washington County,week 15,14
Washington County,week 16,26
Washington County,week 17,29
Washington County,week 18,35
Washington County,week 19,36
Washington County,week 20,42
Washington County,week 21,42
Washington County,week 22,42
Washington County,week 23,42
Washington County,week 24,42
Washington County,week 25,42
Washington County,week 26,59
Washington County,week 27,70
Washington County,week 28,77
Washington County,week 29,84
Washington County,week 30,114
Washington County,week 31,154
Washington County,week 32,183
Washington County,week 33,195
Washington County,week 34,196
Washington County,week 35,201
Washington County,week 36,207
Washington County,week 37,210
Washington County,week 38,213
Washington County,week 39,222
Washington County,week 40,238
Washington County,week 41,252
Washington County,week 42,283
Washington County,week 43,44
Wayne County,week 1,0
Wayne County,week 2,0
Wayne County,week 3,0
Wayne County,week 4,0
Wayne County,week 5,0
Wayne County,week 6,0
Wayne County,week 7,0
Wayne County,week 8,0
Wayne County,week 9,0
Wayne County,week 10,0
Wayne County,week 11,0
Wayne County,week 12,4
Wayne County,week 13,17
Wayne County,week 14,21
Wayne County,week 15,35
Wayne County,week 16,35
Wayne County,week 17,40
Wayne County,week 18,46
Wayne County,week 19,53
Wayne County,week 20,56
Wayne County,week 21,56
Wayne County,week 22,56
Wayne County,week 23,56
Wayne County,week 24,56
Wayne County,week 25,56
Wayne County,week 26,56
Wayne County,week 27,56
Wayne County,week 28,56
Wayne County,week 29,62
Wayne County,week 30,70
Wayne County,week 31,70
Wayne County,week 32,70
Wayne County,week 33,70
Wayne County,week 34,70
Wayne County,week 35,70
Wayne County,week 36,70
Wayne County,week 37,74
Wayne County,week 38,80
Wayne County,week 39,84
Wayne County,week 40,84
Wayne County,week 41,84
Wayne County,week 42,84
Wayne County,week 43,12
Westmoreland County,week 1,0
Westmoreland County,week 2,0
Westmoreland County,week 3,0
Westmoreland County,week 4,0
Westmoreland County,week 5,0
Westmoreland County,week 6,0
Westmoreland County,week 7,0
Westmoreland County,week 8,0
Westmoreland County,week 9,0
Westmoreland County,week 10,0
Westmoreland County,week 11,0
Westmoreland County,week 12,31
Westmoreland County,week 13,97
Westmoreland County,week 14,128
Westmoreland County,week 15,180
Westmoreland County,week 16,208
Westmoreland County,week 17,236
Westmoreland County,week 18,266
Westmoreland County,week 19,266
Westmoreland County,week 20,266
Westmoreland County,week 21,266
Westmoreland County,week 22,266
Westmoreland County,week 23,266
Westmoreland County,week 24,267
Westmoreland County,week 25,273
Westmoreland County,week 26,279
Westmoreland County,week 27,296
Westmoreland County,week 28,320
Westmoreland County,week 29,323
Westmoreland County,week 30,333
Westmoreland County,week 31,343
Westmoreland County,week 32,343
Westmoreland County,week 33,343
Westmoreland County,week 34,343
Westmoreland County,week 35,352
Westmoreland County,week 36,375
Westmoreland County,week 37,393
Westmoreland County,week 38,420
Westmoreland County,week 39,478
Westmoreland County,week 40,568
Westmoreland County,week 41,710
Westmoreland County,week 42,817
Westmoreland County,week 43,129
Wyoming County,week 1,0
Wyoming County,week 2,0
Wyoming County,week 3,0
Wyoming County,week 4,0
Wyoming County,week 5,0
Wyoming County,week 6,0
Wyoming County,week 7,0
Wyoming County,week 8,0
Wyoming County,week 9,0
Wyoming County,week 10,0
Wyoming County,week 11,0
Wyoming County,week 12,0
Wyoming County,week 13,5
Wyoming County,week 14,12
Wyoming County,week 15,14
Wyoming County,week 16,16
Wyoming County,week 17,26
Wyoming County,week 18,48
Wyoming County,week 19,49
Wyoming County,week 20,49
Wyoming County,week 21,49
Wyoming County,week 22,49
Wyoming County,week 23,49
Wyoming County,week 24,49
Wyoming County,week 25,49
Wyoming County,week 26,49
Wyoming County,week 27,49
Wyoming County,week 28,56
Wyoming County,week 29,56
Wyoming County,week 30,56
Wyoming County,week 31,56
Wyoming County,week 32,56
Wyoming County,week 33,56
Wyoming County,week 34,56
Wyoming County,week 35,56
Wyoming County,week 36,56
Wyoming County,week 37,56
Wyoming County,week 38,56
Wyoming County,week 39,56
Wyoming County,week 40,56
Wyoming County,week 41,56
Wyoming County,week 42,65
Wyoming County,week 43,12
York County,week 1,0
York County,week 2,0
York County,week 3,0
York County,week 4,0
York County,week 5,0
York County,week 6,0
York County,week 7,0
York County,week 8,0
York County,week 9,0
York County,week 10,0
York County,week 11,7
York County,week 12,20
York County,week 13,35
York County,week 14,56
York County,week 15,73
York County,week 16,90
York County,week 17,111
York County,week 18,150
York County,week 19,177
York County,week 20,200
York County,week 21,218
York County,week 22,251
York County,week 23,305
York County,week 24,373
York County,week 25,426
York County,week 26,493
York County,week 27,555
York County,week 28,608
York County,week 29,647
York County,week 30,725
York County,week 31,791
York County,week 32,840
York County,week 33,903
York County,week 34,927
York County,week 35,977
York County,week 36,1080
York County,week 37,1148
York County,week 38,1225
York County,week 39,1314
York County,week 40,1398
York County,week 41,1443
York County,week 42,1483
York County,week 43,220
